trip_id,arrival_time,departure_time,stop_id,stop_sequence
WDR6117,12:53:00,12:54:10,207,26
WDR6117,12:54:10,12:55:20,182,27
WDR6117,12:55:20,12:56:30,140,28
WDR6117,12:56:30,12:57:40,406,29
WDR6117,12:57:40,12:58:50,625,30
WDR6117,12:58:50,13:00:00,616,31
WDR6117,13:00:00,13:01:10,310,32
WDR6117,13:01:10,13:02:20,579,33
WDR6117,13:02:20,13:03:30,101,34
WDR6117,13:03:30,13:04:40,394,35
WDR6117,13:04:40,13:05:50,285,36
WDR6117,13:05:50,13:07:00,64,37
WDR6117,13:07:00,13:08:10,520,38
WDR6117,13:08:10,13:00:00,639,39
WDR6118,12:45:00,12:45:00,399,1
WDR6118,12:45:00,12:46:10,245,2
WDR6118,12:46:10,12:47:20,195,3
WDR6118,12:47:20,12:48:30,244,4
WDR6118,12:48:30,12:49:40,620,5
WDR6118,12:49:40,12:50:50,302,6
WDR6118,12:50:50,12:52:00,345,7
WDR6118,12:52:00,12:53:10,656,8
WDR6118,12:53:10,12:54:20,352,9
WDR6118,12:54:20,12:55:30,466,10
WDR6118,12:55:30,12:56:40,303,11
WDR6118,12:56:40,12:57:50,13,12
WDR6118,12:57:50,12:59:00,515,13
WDR6118,12:59:00,13:00:10,243,14
WDR6118,13:00:10,13:01:20,601,15
WDR6118,13:01:20,13:02:30,27,16
WDR6118,13:02:30,13:03:40,311,17
WDR6118,13:03:40,13:04:50,308,18
WDR6118,13:04:50,13:06:00,307,19
WDR6118,13:06:00,13:07:10,313,20
WDR6118,13:07:10,13:08:20,505,21
WDR6118,13:08:20,13:09:30,192,22
WDR6118,13:09:30,13:10:40,114,23
WDR6118,13:10:40,13:11:50,309,24
WDR6118,13:11:50,13:13:00,230,25
WDR6118,13:13:00,13:14:10,207,26
WDR6118,13:14:10,13:15:20,182,27
WDR6118,13:15:20,13:16:30,140,28
WDR6118,13:16:30,13:17:40,406,29
WDR6118,13:17:40,13:18:50,625,30
WDR6118,13:18:50,13:20:00,616,31
WDR6118,13:20:00,13:21:10,310,32
WDR6118,13:21:10,13:22:20,579,33
WDR6118,13:22:20,13:23:30,101,34
WDR6118,13:23:30,13:24:40,394,35
WDR6118,13:24:40,13:25:50,285,36
WDR6118,13:25:50,13:27:00,64,37
WDR6118,13:27:00,13:28:10,520,38
WDR6118,13:28:10,13:20:00,639,39
WDR6119,13:05:00,13:05:00,399,1
WDR6119,13:05:00,13:06:10,245,2
WDR6119,13:06:10,13:07:20,195,3
WDR6119,13:07:20,13:08:30,244,4
WDR6119,13:08:30,13:09:40,620,5
WDR6119,13:09:40,13:10:50,302,6
WDR6119,13:10:50,13:12:00,345,7
WDR6119,13:12:00,13:13:10,656,8
WDR6119,13:13:10,13:14:20,352,9
WDR6119,13:14:20,13:15:30,466,10
WDR6119,13:15:30,13:16:40,303,11
WDR6119,13:16:40,13:17:50,13,12
WDR6119,13:17:50,13:19:00,515,13
WDR6119,13:19:00,13:20:10,243,14
WDR6119,13:20:10,13:21:20,601,15
WDR6119,13:21:20,13:22:30,27,16
WDR6119,13:22:30,13:23:40,311,17
WDR6119,13:23:40,13:24:50,308,18
WDR6119,13:24:50,13:26:00,307,19
WDR6119,13:26:00,13:27:10,313,20
WDR6119,13:27:10,13:28:20,505,21
WDR6119,13:28:20,13:29:30,192,22
WDR6119,13:29:30,13:30:40,114,23
WDR6119,13:30:40,13:31:50,309,24
WDR6119,13:31:50,13:33:00,230,25
WDR6119,13:33:00,13:34:10,207,26
WDR6119,13:34:10,13:35:20,182,27
WDR6119,13:35:20,13:36:30,140,28
WDR6119,13:36:30,13:37:40,406,29
WDR6119,13:37:40,13:38:50,625,30
WDR6119,13:38:50,13:40:00,616,31
WDR6119,13:40:00,13:41:10,310,32
WDR6119,13:41:10,13:42:20,579,33
WDR6119,13:42:20,13:43:30,101,34
WDR6119,13:43:30,13:44:40,394,35
WDR6119,13:44:40,13:45:50,285,36
WDR6119,13:45:50,13:47:00,64,37
WDR6119,13:47:00,13:48:10,520,38
WDR6119,13:48:10,13:40:00,639,39
WDR6120,13:25:00,13:25:00,399,1
WDR6120,13:25:00,13:26:10,245,2
WDR6120,13:26:10,13:27:20,195,3
WDR6120,13:27:20,13:28:30,244,4
WDR6120,13:28:30,13:29:40,620,5
WDR6120,13:29:40,13:30:50,302,6
WDR6120,13:30:50,13:32:00,345,7
WDR6120,13:32:00,13:33:10,656,8
WDR6120,13:33:10,13:34:20,352,9
WDR6120,13:34:20,13:35:30,466,10
WDR6120,13:35:30,13:36:40,303,11
WDR6120,13:36:40,13:37:50,13,12
WDR6120,13:37:50,13:39:00,515,13
WDR6120,13:39:00,13:40:10,243,14
WDR6120,13:40:10,13:41:20,601,15
WDR6120,13:41:20,13:42:30,27,16
WDR6120,13:42:30,13:43:40,311,17
WDR6120,13:43:40,13:44:50,308,18
WDR6120,13:44:50,13:46:00,307,19
WDR6120,13:46:00,13:47:10,313,20
WDR6120,13:47:10,13:48:20,505,21
WDR6120,13:48:20,13:49:30,192,22
WDR6120,13:49:30,13:50:40,114,23
WDR6120,13:50:40,13:51:50,309,24
WDR6120,13:51:50,13:53:00,230,25
WDR6120,13:53:00,13:54:10,207,26
WDR6120,13:54:10,13:55:20,182,27
WDR6120,13:55:20,13:56:30,140,28
WDR6120,13:56:30,13:57:40,406,29
WDR6120,13:57:40,13:58:50,625,30
WDR6120,13:58:50,14:00:00,616,31
WDR6120,14:00:00,14:01:10,310,32
WDR6120,14:01:10,14:02:20,579,33
WDR6120,14:02:20,14:03:30,101,34
WDR6120,14:03:30,14:04:40,394,35
WDR6120,14:04:40,14:05:50,285,36
WDR6120,14:05:50,14:07:00,64,37
WDR6120,14:07:00,14:08:10,520,38
WDR6120,14:08:10,14:00:00,639,39
WDR6121,13:45:00,13:45:00,399,1
WDR6121,13:45:00,13:46:10,245,2
WDR6121,13:46:10,13:47:20,195,3
WDR6121,13:47:20,13:48:30,244,4
WDR6121,13:48:30,13:49:40,620,5
WDR6121,13:49:40,13:50:50,302,6
WDR6121,13:50:50,13:52:00,345,7
WDR6121,13:52:00,13:53:10,656,8
WDR6121,13:53:10,13:54:20,352,9
WDR6121,13:54:20,13:55:30,466,10
WDR6121,13:55:30,13:56:40,303,11
WDR6121,13:56:40,13:57:50,13,12
WDR6121,13:57:50,13:59:00,515,13
WDR6121,13:59:00,14:00:10,243,14
WDR6121,14:00:10,14:01:20,601,15
WDR6121,14:01:20,14:02:30,27,16
WDR6121,14:02:30,14:03:40,311,17
WDR6121,14:03:40,14:04:50,308,18
WDR6121,14:04:50,14:06:00,307,19
WDR6121,14:06:00,14:07:10,313,20
WDR6121,14:07:10,14:08:20,505,21
WDR6121,14:08:20,14:09:30,192,22
WDR6121,14:09:30,14:10:40,114,23
WDR6121,14:10:40,14:11:50,309,24
WDR6121,14:11:50,14:13:00,230,25
WDR6121,14:13:00,14:14:10,207,26
WDR6121,14:14:10,14:15:20,182,27
WDR6121,14:15:20,14:16:30,140,28
WDR6121,14:16:30,14:17:40,406,29
WDR6121,14:17:40,14:18:50,625,30
WDR6121,14:18:50,14:20:00,616,31
WDR6121,14:20:00,14:21:10,310,32
WDR6121,14:21:10,14:22:20,579,33
WDR6121,14:22:20,14:23:30,101,34
WDR6121,14:23:30,14:24:40,394,35
WDR6121,14:24:40,14:25:50,285,36
WDR6121,14:25:50,14:27:00,64,37
WDR6121,14:27:00,14:28:10,520,38
WDR6121,14:28:10,14:20:00,639,39
WDR6122,14:05:00,14:05:00,399,1
WDR6122,14:05:00,14:06:10,245,2
WDR6122,14:06:10,14:07:20,195,3
WDR6122,14:07:20,14:08:30,244,4
WDR6122,14:08:30,14:09:40,620,5
WDR6122,14:09:40,14:10:50,302,6
WDR6122,14:10:50,14:12:00,345,7
WDR6122,14:12:00,14:13:10,656,8
WDR6122,14:13:10,14:14:20,352,9
WDR6122,14:14:20,14:15:30,466,10
WDR6122,14:15:30,14:16:40,303,11
WDR6122,14:16:40,14:17:50,13,12
WDR6122,14:17:50,14:19:00,515,13
WDR6122,14:19:00,14:20:10,243,14
WDR6122,14:20:10,14:21:20,601,15
WDR6122,14:21:20,14:22:30,27,16
WDR6122,14:22:30,14:23:40,311,17
WDR6122,14:23:40,14:24:50,308,18
WDR6122,14:24:50,14:26:00,307,19
WDR6122,14:26:00,14:27:10,313,20
WDR6122,14:27:10,14:28:20,505,21
WDR6122,14:28:20,14:29:30,192,22
WDR6122,14:29:30,14:30:40,114,23
WDR6122,14:30:40,14:31:50,309,24
WDR6122,14:31:50,14:33:00,230,25
WDR6122,14:33:00,14:34:10,207,26
WDR6122,14:34:10,14:35:20,182,27
WDR6122,14:35:20,14:36:30,140,28
WDR6122,14:36:30,14:37:40,406,29
WDR6122,14:37:40,14:38:50,625,30
WDR6122,14:38:50,14:40:00,616,31
WDR6122,14:40:00,14:41:10,310,32
WDR6122,14:41:10,14:42:20,579,33
WDR6122,14:42:20,14:43:30,101,34
WDR6122,14:43:30,14:44:40,394,35
WDR6122,14:44:40,14:45:50,285,36
WDR6122,14:45:50,14:47:00,64,37
WDR6122,14:47:00,14:48:10,520,38
WDR6122,14:48:10,14:40:00,639,39
WDR6123,14:25:00,14:25:00,399,1
WDR6123,14:25:00,14:26:10,245,2
WDR6123,14:26:10,14:27:20,195,3
WDR6123,14:27:20,14:28:30,244,4
WDR6123,14:28:30,14:29:40,620,5
WDR6123,14:29:40,14:30:50,302,6
WDR6123,14:30:50,14:32:00,345,7
WDR6123,14:32:00,14:33:10,656,8
WDR6123,14:33:10,14:34:20,352,9
WDR6123,14:34:20,14:35:30,466,10
WDR6123,14:35:30,14:36:40,303,11
WDR6123,14:36:40,14:37:50,13,12
WDR6123,14:37:50,14:39:00,515,13
WDR6123,14:39:00,14:40:10,243,14
WDR6123,14:40:10,14:41:20,601,15
WDR6123,14:41:20,14:42:30,27,16
WDR6123,14:42:30,14:43:40,311,17
WDR6123,14:43:40,14:44:50,308,18
WDR6123,14:44:50,14:46:00,307,19
WDR6123,14:46:00,14:47:10,313,20
WDR6123,14:47:10,14:48:20,505,21
WDR6123,14:48:20,14:49:30,192,22
WDR6123,14:49:30,14:50:40,114,23
WDR6123,14:50:40,14:51:50,309,24
WDR6123,14:51:50,14:53:00,230,25
WDR6123,14:53:00,14:54:10,207,26
WDR6123,14:54:10,14:55:20,182,27
WDR6123,14:55:20,14:56:30,140,28
WDR6123,14:56:30,14:57:40,406,29
WDR6123,14:57:40,14:58:50,625,30
WDR6123,14:58:50,15:00:00,616,31
WDR6123,15:00:00,15:01:10,310,32
WDR6123,15:01:10,15:02:20,579,33
WDR6123,15:02:20,15:03:30,101,34
WDR6123,15:03:30,15:04:40,394,35
WDR6123,15:04:40,15:05:50,285,36
WDR6123,15:05:50,15:07:00,64,37
WDR6123,15:07:00,15:08:10,520,38
WDR6123,15:08:10,15:00:00,639,39
WDR6124,14:45:00,14:45:00,399,1
WDR6124,14:45:00,14:46:10,245,2
WDR6124,14:46:10,14:47:20,195,3
WDR6124,14:47:20,14:48:30,244,4
WDR6124,14:48:30,14:49:40,620,5
WDR6124,14:49:40,14:50:50,302,6
WDR6124,14:50:50,14:52:00,345,7
WDR6124,14:52:00,14:53:10,656,8
WDR6124,14:53:10,14:54:20,352,9
WDR6124,14:54:20,14:55:30,466,10
WDR6124,14:55:30,14:56:40,303,11
WDR6124,14:56:40,14:57:50,13,12
WDR6124,14:57:50,14:59:00,515,13
WDR6124,14:59:00,15:00:10,243,14
WDR6124,15:00:10,15:01:20,601,15
WDR6124,15:01:20,15:02:30,27,16
WDR6124,15:02:30,15:03:40,311,17
WDR6124,15:03:40,15:04:50,308,18
WDR6124,15:04:50,15:06:00,307,19
WDR6124,15:06:00,15:07:10,313,20
WDR6124,15:07:10,15:08:20,505,21
WDR6124,15:08:20,15:09:30,192,22
WDR6124,15:09:30,15:10:40,114,23
WDR6124,15:10:40,15:11:50,309,24
WDR6124,15:11:50,15:13:00,230,25
WDR6124,15:13:00,15:14:10,207,26
WDR6124,15:14:10,15:15:20,182,27
WDR6124,15:15:20,15:16:30,140,28
WDR6124,15:16:30,15:17:40,406,29
WDR6124,15:17:40,15:18:50,625,30
WDR6124,15:18:50,15:20:00,616,31
WDR6124,15:20:00,15:21:10,310,32
WDR6124,15:21:10,15:22:20,579,33
WDR6124,15:22:20,15:23:30,101,34
WDR6124,15:23:30,15:24:40,394,35
WDR6124,15:24:40,15:25:50,285,36
WDR6124,15:25:50,15:27:00,64,37
WDR6124,15:27:00,15:28:10,520,38
WDR6124,15:28:10,15:20:00,639,39
WDR6125,15:05:00,15:05:00,399,1
WDR6125,15:05:00,15:06:10,245,2
WDR6125,15:06:10,15:07:20,195,3
WDR6125,15:07:20,15:08:30,244,4
WDR6125,15:08:30,15:09:40,620,5
WDR6125,15:09:40,15:10:50,302,6
WDR6125,15:10:50,15:12:00,345,7
WDR6125,15:12:00,15:13:10,656,8
WDR6125,15:13:10,15:14:20,352,9
WDR6125,15:14:20,15:15:30,466,10
WDR6125,15:15:30,15:16:40,303,11
WDR6125,15:16:40,15:17:50,13,12
WDR6125,15:17:50,15:19:00,515,13
WDR6125,15:19:00,15:20:10,243,14
WDR6125,15:20:10,15:21:20,601,15
WDR6125,15:21:20,15:22:30,27,16
WDR6125,15:22:30,15:23:40,311,17
WDR6125,15:23:40,15:24:50,308,18
WDR6125,15:24:50,15:26:00,307,19
WDR6125,15:26:00,15:27:10,313,20
WDR6125,15:27:10,15:28:20,505,21
WDR6125,15:28:20,15:29:30,192,22
WDR6125,15:29:30,15:30:40,114,23
WDR6125,15:30:40,15:31:50,309,24
WDR6125,15:31:50,15:33:00,230,25
WDR6125,15:33:00,15:34:10,207,26
WDR6125,15:34:10,15:35:20,182,27
WDR6125,15:35:20,15:36:30,140,28
WDR6125,15:36:30,15:37:40,406,29
WDR6125,15:37:40,15:38:50,625,30
WDR6125,15:38:50,15:40:00,616,31
WDR6125,15:40:00,15:41:10,310,32
WDR6125,15:41:10,15:42:20,579,33
WDR6125,15:42:20,15:43:30,101,34
WDR6125,15:43:30,15:44:40,394,35
WDR6125,15:44:40,15:45:50,285,36
WDR6125,15:45:50,15:47:00,64,37
WDR6125,15:47:00,15:48:10,520,38
WDR6125,15:48:10,15:40:00,639,39
WDR6126,15:25:00,15:25:00,399,1
WDR6126,15:25:00,15:26:10,245,2
WDR6126,15:26:10,15:27:20,195,3
WDR6126,15:27:20,15:28:30,244,4
WDR6126,15:28:30,15:29:40,620,5
WDR6126,15:29:40,15:30:50,302,6
WDR6126,15:30:50,15:32:00,345,7
WDR6126,15:32:00,15:33:10,656,8
WDR6126,15:33:10,15:34:20,352,9
WDR6126,15:34:20,15:35:30,466,10
WDR6126,15:35:30,15:36:40,303,11
WDR6126,15:36:40,15:37:50,13,12
WDR6126,15:37:50,15:39:00,515,13
WDR6126,15:39:00,15:40:10,243,14
WDR6126,15:40:10,15:41:20,601,15
WDR6126,15:41:20,15:42:30,27,16
WDR6126,15:42:30,15:43:40,311,17
WDR6126,15:43:40,15:44:50,308,18
WDR6126,15:44:50,15:46:00,307,19
WDR6126,15:46:00,15:47:10,313,20
WDR6126,15:47:10,15:48:20,505,21
WDR6126,15:48:20,15:49:30,192,22
WDR6126,15:49:30,15:50:40,114,23
WDR6126,15:50:40,15:51:50,309,24
WDR6126,15:51:50,15:53:00,230,25
WDR6126,15:53:00,15:54:10,207,26
WDR6126,15:54:10,15:55:20,182,27
WDR6126,15:55:20,15:56:30,140,28
WDR6126,15:56:30,15:57:40,406,29
WDR6126,15:57:40,15:58:50,625,30
WDR6126,15:58:50,16:00:00,616,31
WDR6126,16:00:00,16:01:10,310,32
WDR6126,16:01:10,16:02:20,579,33
WDR6126,16:02:20,16:03:30,101,34
WDR6126,16:03:30,16:04:40,394,35
WDR6126,16:04:40,16:05:50,285,36
WDR6126,16:05:50,16:07:00,64,37
WDR6126,16:07:00,16:08:10,520,38
WDR6126,16:08:10,16:00:00,639,39
WDR6127,15:45:00,15:45:00,399,1
WDR6127,15:45:00,15:46:10,245,2
WDR6127,15:46:10,15:47:20,195,3
WDR6127,15:47:20,15:48:30,244,4
WDR6127,15:48:30,15:49:40,620,5
WDR6127,15:49:40,15:50:50,302,6
WDR6127,15:50:50,15:52:00,345,7
WDR6127,15:52:00,15:53:10,656,8
WDR6127,15:53:10,15:54:20,352,9
WDR6127,15:54:20,15:55:30,466,10
WDR6127,15:55:30,15:56:40,303,11
WDR6127,15:56:40,15:57:50,13,12
WDR6127,15:57:50,15:59:00,515,13
WDR6127,15:59:00,16:00:10,243,14
WDR6127,16:00:10,16:01:20,601,15
WDR6127,16:01:20,16:02:30,27,16
WDR6127,16:02:30,16:03:40,311,17
WDR6127,16:03:40,16:04:50,308,18
WDR6127,16:04:50,16:06:00,307,19
WDR6127,16:06:00,16:07:10,313,20
WDR6127,16:07:10,16:08:20,505,21
WDR6127,16:08:20,16:09:30,192,22
WDR6127,16:09:30,16:10:40,114,23
WDR6127,16:10:40,16:11:50,309,24
WDR6127,16:11:50,16:13:00,230,25
WDR6127,16:13:00,16:14:10,207,26
WDR6127,16:14:10,16:15:20,182,27
WDR6127,16:15:20,16:16:30,140,28
WDR6127,16:16:30,16:17:40,406,29
WDR6127,16:17:40,16:18:50,625,30
WDR6127,16:18:50,16:20:00,616,31
WDR6127,16:20:00,16:21:10,310,32
WDR6127,16:21:10,16:22:20,579,33
WDR6127,16:22:20,16:23:30,101,34
WDR6127,16:23:30,16:24:40,394,35
WDR6127,16:24:40,16:25:50,285,36
WDR6127,16:25:50,16:27:00,64,37
WDR6127,16:27:00,16:28:10,520,38
WDR6127,16:28:10,16:20:00,639,39
WDR6128,16:05:00,16:05:00,399,1
WDR6128,16:05:00,16:06:10,245,2
WDR6128,16:06:10,16:07:20,195,3
WDR6128,16:07:20,16:08:30,244,4
WDR6128,16:08:30,16:09:40,620,5
WDR6128,16:09:40,16:10:50,302,6
WDR6128,16:10:50,16:12:00,345,7
WDR6128,16:12:00,16:13:10,656,8
WDR6128,16:13:10,16:14:20,352,9
WDR6128,16:14:20,16:15:30,466,10
WDR6128,16:15:30,16:16:40,303,11
WDR6128,16:16:40,16:17:50,13,12
WDR6128,16:17:50,16:19:00,515,13
WDR6128,16:19:00,16:20:10,243,14
WDR6128,16:20:10,16:21:20,601,15
WDR6128,16:21:20,16:22:30,27,16
WDR6128,16:22:30,16:23:40,311,17
WDR6128,16:23:40,16:24:50,308,18
WDR6128,16:24:50,16:26:00,307,19
WDR6128,16:26:00,16:27:10,313,20
WDR6128,16:27:10,16:28:20,505,21
WDR6128,16:28:20,16:29:30,192,22
WDR6128,16:29:30,16:30:40,114,23
WDR6128,16:30:40,16:31:50,309,24
WDR6128,16:31:50,16:33:00,230,25
WDR6128,16:33:00,16:34:10,207,26
WDR6128,16:34:10,16:35:20,182,27
WDR6128,16:35:20,16:36:30,140,28
WDR6128,16:36:30,16:37:40,406,29
WDR6128,16:37:40,16:38:50,625,30
WDR6128,16:38:50,16:40:00,616,31
WDR6128,16:40:00,16:41:10,310,32
WDR6128,16:41:10,16:42:20,579,33
WDR6128,16:42:20,16:43:30,101,34
WDR6128,16:43:30,16:44:40,394,35
WDR6128,16:44:40,16:45:50,285,36
WDR6128,16:45:50,16:47:00,64,37
WDR6128,16:47:00,16:48:10,520,38
WDR6128,16:48:10,16:40:00,639,39
WDR6129,16:25:00,16:25:00,399,1
WDR6129,16:25:00,16:26:10,245,2
WDR6129,16:26:10,16:27:20,195,3
WDR6129,16:27:20,16:28:30,244,4
WDR6129,16:28:30,16:29:40,620,5
WDR6129,16:29:40,16:30:50,302,6
WDR6129,16:30:50,16:32:00,345,7
WDR6129,16:32:00,16:33:10,656,8
WDR6129,16:33:10,16:34:20,352,9
WDR6129,16:34:20,16:35:30,466,10
WDR6129,16:35:30,16:36:40,303,11
WDR6129,16:36:40,16:37:50,13,12
WDR6129,16:37:50,16:39:00,515,13
WDR6129,16:39:00,16:40:10,243,14
WDR6129,16:40:10,16:41:20,601,15
WDR6129,16:41:20,16:42:30,27,16
WDR6129,16:42:30,16:43:40,311,17
WDR6129,16:43:40,16:44:50,308,18
WDR6129,16:44:50,16:46:00,307,19
WDR6129,16:46:00,16:47:10,313,20
WDR6129,16:47:10,16:48:20,505,21
WDR6129,16:48:20,16:49:30,192,22
WDR6129,16:49:30,16:50:40,114,23
WDR6129,16:50:40,16:51:50,309,24
WDR6129,16:51:50,16:53:00,230,25
WDR6129,16:53:00,16:54:10,207,26
WDR6129,16:54:10,16:55:20,182,27
WDR6129,16:55:20,16:56:30,140,28
WDR6129,16:56:30,16:57:40,406,29
WDR6129,16:57:40,16:58:50,625,30
WDR6129,16:58:50,17:00:00,616,31
WDR6129,17:00:00,17:01:10,310,32
WDR6129,17:01:10,17:02:20,579,33
WDR6129,17:02:20,17:03:30,101,34
WDR6129,17:03:30,17:04:40,394,35
WDR6129,17:04:40,17:05:50,285,36
WDR6129,17:05:50,17:07:00,64,37
WDR6129,17:07:00,17:08:10,520,38
WDR6129,17:08:10,17:00:00,639,39
WDR6130,16:45:00,16:45:00,399,1
WDR6130,16:45:00,16:46:10,245,2
WDR6130,16:46:10,16:47:20,195,3
WDR6130,16:47:20,16:48:30,244,4
WDR6130,16:48:30,16:49:40,620,5
WDR6130,16:49:40,16:50:50,302,6
WDR6130,16:50:50,16:52:00,345,7
WDR6130,16:52:00,16:53:10,656,8
WDR6130,16:53:10,16:54:20,352,9
WDR6130,16:54:20,16:55:30,466,10
WDR6130,16:55:30,16:56:40,303,11
WDR6130,16:56:40,16:57:50,13,12
WDR6130,16:57:50,16:59:00,515,13
WDR6130,16:59:00,17:00:10,243,14
WDR6130,17:00:10,17:01:20,601,15
WDR6130,17:01:20,17:02:30,27,16
WDR6130,17:02:30,17:03:40,311,17
WDR6130,17:03:40,17:04:50,308,18
WDR6130,17:04:50,17:06:00,307,19
WDR6130,17:06:00,17:07:10,313,20
WDR6130,17:07:10,17:08:20,505,21
WDR6130,17:08:20,17:09:30,192,22
WDR6130,17:09:30,17:10:40,114,23
WDR6130,17:10:40,17:11:50,309,24
WDR6130,17:11:50,17:13:00,230,25
WDR6130,17:13:00,17:14:10,207,26
WDR6130,17:14:10,17:15:20,182,27
WDR6130,17:15:20,17:16:30,140,28
WDR6130,17:16:30,17:17:40,406,29
WDR6130,17:17:40,17:18:50,625,30
WDR6130,17:18:50,17:20:00,616,31
WDR6130,17:20:00,17:21:10,310,32
WDR6130,17:21:10,17:22:20,579,33
WDR6130,17:22:20,17:23:30,101,34
WDR6130,17:23:30,17:24:40,394,35
WDR6130,17:24:40,17:25:50,285,36
WDR6130,17:25:50,17:27:00,64,37
WDR6130,17:27:00,17:28:10,520,38
WDR6130,17:28:10,17:20:00,639,39
WDR6131,17:05:00,17:05:00,399,1
WDR6131,17:05:00,17:06:10,245,2
WDR6131,17:06:10,17:07:20,195,3
WDR6131,17:07:20,17:08:30,244,4
WDR6131,17:08:30,17:09:40,620,5
WDR6131,17:09:40,17:10:50,302,6
WDR6131,17:10:50,17:12:00,345,7
WDR6131,17:12:00,17:13:10,656,8
WDR6131,17:13:10,17:14:20,352,9
WDR6131,17:14:20,17:15:30,466,10
WDR6131,17:15:30,17:16:40,303,11
WDR6131,17:16:40,17:17:50,13,12
WDR6131,17:17:50,17:19:00,515,13
WDR6131,17:19:00,17:20:10,243,14
WDR6131,17:20:10,17:21:20,601,15
WDR6131,17:21:20,17:22:30,27,16
WDR6131,17:22:30,17:23:40,311,17
WDR6131,17:23:40,17:24:50,308,18
WDR6131,17:24:50,17:26:00,307,19
WDR6131,17:26:00,17:27:10,313,20
WDR6131,17:27:10,17:28:20,505,21
WDR6131,17:28:20,17:29:30,192,22
WDR6131,17:29:30,17:30:40,114,23
WDR6131,17:30:40,17:31:50,309,24
WDR6131,17:31:50,17:33:00,230,25
WDR6131,17:33:00,17:34:10,207,26
WDR6131,17:34:10,17:35:20,182,27
WDR6131,17:35:20,17:36:30,140,28
WDR6131,17:36:30,17:37:40,406,29
WDR6131,17:37:40,17:38:50,625,30
WDR6131,17:38:50,17:40:00,616,31
WDR6131,17:40:00,17:41:10,310,32
WDR6131,17:41:10,17:42:20,579,33
WDR6131,17:42:20,17:43:30,101,34
WDR6131,17:43:30,17:44:40,394,35
WDR6131,17:44:40,17:45:50,285,36
WDR6131,17:45:50,17:47:00,64,37
WDR6131,17:47:00,17:48:10,520,38
WDR6131,17:48:10,17:40:00,639,39
WDR6132,17:25:00,17:25:00,399,1
WDR6132,17:25:00,17:26:10,245,2
WDR6132,17:26:10,17:27:20,195,3
WDR6132,17:27:20,17:28:30,244,4
WDR6132,17:28:30,17:29:40,620,5
WDR6132,17:29:40,17:30:50,302,6
WDR6132,17:30:50,17:32:00,345,7
WDR6132,17:32:00,17:33:10,656,8
WDR6132,17:33:10,17:34:20,352,9
WDR6132,17:34:20,17:35:30,466,10
WDR6132,17:35:30,17:36:40,303,11
WDR6132,17:36:40,17:37:50,13,12
WDR6132,17:37:50,17:39:00,515,13
WDR6132,17:39:00,17:40:10,243,14
WDR6132,17:40:10,17:41:20,601,15
WDR6132,17:41:20,17:42:30,27,16
WDR6132,17:42:30,17:43:40,311,17
WDR6132,17:43:40,17:44:50,308,18
WDR6132,17:44:50,17:46:00,307,19
WDR6132,17:46:00,17:47:10,313,20
WDR6132,17:47:10,17:48:20,505,21
WDR6132,17:48:20,17:49:30,192,22
WDR6132,17:49:30,17:50:40,114,23
WDR6132,17:50:40,17:51:50,309,24
WDR6132,17:51:50,17:53:00,230,25
WDR6132,17:53:00,17:54:10,207,26
WDR6132,17:54:10,17:55:20,182,27
WDR6132,17:55:20,17:56:30,140,28
WDR6132,17:56:30,17:57:40,406,29
WDR6132,17:57:40,17:58:50,625,30
WDR6132,17:58:50,18:00:00,616,31
WDR6132,18:00:00,18:01:10,310,32
WDR6132,18:01:10,18:02:20,579,33
WDR6132,18:02:20,18:03:30,101,34
WDR6132,18:03:30,18:04:40,394,35
WDR6132,18:04:40,18:05:50,285,36
WDR6132,18:05:50,18:07:00,64,37
WDR6132,18:07:00,18:08:10,520,38
WDR6132,18:08:10,18:00:00,639,39
WDR6133,17:45:00,17:45:00,399,1
WDR6133,17:45:00,17:46:10,245,2
WDR6133,17:46:10,17:47:20,195,3
WDR6133,17:47:20,17:48:30,244,4
WDR6133,17:48:30,17:49:40,620,5
WDR6133,17:49:40,17:50:50,302,6
WDR6133,17:50:50,17:52:00,345,7
WDR6133,17:52:00,17:53:10,656,8
WDR6133,17:53:10,17:54:20,352,9
WDR6133,17:54:20,17:55:30,466,10
WDR6133,17:55:30,17:56:40,303,11
WDR6133,17:56:40,17:57:50,13,12
WDR6133,17:57:50,17:59:00,515,13
WDR6133,17:59:00,18:00:10,243,14
WDR6133,18:00:10,18:01:20,601,15
WDR6133,18:01:20,18:02:30,27,16
WDR6133,18:02:30,18:03:40,311,17
WDR6133,18:03:40,18:04:50,308,18
WDR6133,18:04:50,18:06:00,307,19
WDR6133,18:06:00,18:07:10,313,20
WDR6133,18:07:10,18:08:20,505,21
WDR6133,18:08:20,18:09:30,192,22
WDR6133,18:09:30,18:10:40,114,23
WDR6133,18:10:40,18:11:50,309,24
WDR6133,18:11:50,18:13:00,230,25
WDR6133,18:13:00,18:14:10,207,26
WDR6133,18:14:10,18:15:20,182,27
WDR6133,18:15:20,18:16:30,140,28
WDR6133,18:16:30,18:17:40,406,29
WDR6133,18:17:40,18:18:50,625,30
WDR6133,18:18:50,18:20:00,616,31
WDR6133,18:20:00,18:21:10,310,32
WDR6133,18:21:10,18:22:20,579,33
WDR6133,18:22:20,18:23:30,101,34
WDR6133,18:23:30,18:24:40,394,35
WDR6133,18:24:40,18:25:50,285,36
